code,name,行业,股息率_2023,count,mean,std,min,25%,50%,75%,max,2024-07-30
601908,京运通,光伏设备,0.54,159.0,3.2510691823899363,3.591605647631,-1.42,0.87,2.27,4.655,25.99,NO
000016,深康佳A,家电行业,0.0,175.0,3.860057142857143,4.267193955000112,-1.43,0.885,2.38,5.715,19.55,NO
002139,拓邦股份,消费电子,0.53,158.0,4.157151898734178,4.446818241573979,-1.43,1.2725,2.7350000000000003,5.755,24.12,NO
002616,长青集团,电力行业,2.29,148.0,3.906621621621622,4.4743951142214495,-1.43,1.0025,2.605,5.1725,32.61,NO
600376,首开股份,房地产开发,0.0,220.0,3.883954545454545,4.263286114146591,-1.43,1.06,2.53,5.46,24.57,NO
600490,鹏欣资源,有色金属,0.0,196.0,5.710663265306122,5.863759367231698,-1.43,1.3175000000000001,3.875,8.0975,30.08,NO
600583,海油工程,采掘行业,2.49,159.0,4.451320754716982,4.205841343788835,-1.43,1.5150000000000001,3.15,5.96,22.18,NO
600722,金牛化工,化学原料,0.0,125.0,4.74712,6.364095584327094,-1.43,0.86,2.64,5.39,34.41,NO
600744,华银电力,电力行业,0.0,147.0,4.56673469387755,4.863024055397745,-1.43,0.9450000000000001,2.73,6.92,28.44,NO
603733,仙鹤股份,造纸印刷,1.85,151.0,3.6242384105960266,4.159750863867705,-1.43,0.82,2.23,5.52,26.19,NO
832000,安徽凤凰,汽车零部件,1.47,154.0,8.631233766233766,10.968663345734292,-1.43,1.8725,5.12,10.9425,59.58,NO
000062,深圳华强,电子元件,2.82,152.0,3.816052631578947,3.954061899761478,-1.44,1.0625,2.5949999999999998,5.1025,24.87,NO
000905,厦门港务,航运港口,1.76,103.0,3.5325242718446606,3.3104367694908867,-1.44,0.98,2.57,4.654999999999999,12.62,NO
301160,翔楼新材,汽车零部件,2.74,155.0,4.613354838709677,4.124702787784546,-1.44,1.5550000000000002,3.73,6.635,20.62,NO
600720,中交设计,工程咨询服务,2.82,133.0,4.310075187969925,4.661700414213648,-1.44,0.99,2.88,5.69,22.11,NO
601898,中煤能源,煤炭行业,3.67,117.0,4.38008547008547,3.6542505943660992,-1.44,1.72,3.8,6.37,20.69,NO
838171,邦德股份,汽车零部件,3.12,245.0,7.942285714285715,10.85697945797171,-1.44,1.87,4.82,9.9,86.53,NO
002634,棒杰股份,纺织服装,0.0,240.0,4.337458333333333,4.680713455247978,-1.45,1.0975000000000001,2.73,5.805,24.22,NO
301066,万事利,纺织服装,0.74,223.0,5.9158744394618825,6.461545991229665,-1.45,1.355,3.29,8.705,39.27,NO
600616,金枫酒业,酿酒行业,1.09,138.0,3.4596376811594203,3.993243455942022,-1.45,0.875,2.355,4.8125,18.22,NO
603077,和邦生物,化学原料,0.0,83.0,2.8314457831325295,2.5451149442297805,-1.45,1.07,2.07,3.81,11.28,NO
603327,福蓉科技,消费电子,2.19,206.0,6.2260679611650485,7.052008990714266,-1.45,1.5150000000000001,3.645,9.5825,52.53,NO
605507,国邦医药,化学制药,1.79,106.0,3.142264150943396,3.3794846840250288,-1.45,0.655,2.495,4.4225,18.71,NO
832522,纳科诺尔,专用设备,2.48,180.0,6.70211111111111,7.888133226413029,-1.45,1.4725,4.53,8.9925,51.62,NO
833075,柏星龙,造纸印刷,4.18,153.0,8.795294117647058,11.544496641646111,-1.45,1.61,4.12,10.49,51.77,NO
000065,北方国际,工程建设,0.93,211.0,5.568246445497629,6.220656545959191,-1.46,1.505,3.4,7.96,33.87,NO
000066,中国长城,计算机设备,0.0,207.0,4.295458937198068,4.599982762420725,-1.46,1.22,3.16,5.695,27.26,NO
000728,国元证券,证券,2.49,84.0,3.509642857142858,3.266599664006614,-1.46,1.1,2.675,4.8075,16.22,NO
002188,中天服务,房地产服务,0.0,196.0,6.002755102040816,5.984768235447812,-1.46,1.8650000000000002,4.3100000000000005,7.9675,29.53,NO
002821,凯莱英,医疗服务,2.71,201.0,3.8001990049751244,3.7473752094231245,-1.46,0.97,2.43,5.75,15.48,NO
002827,高争民爆,化学制品,0.65,220.0,7.157454545454547,7.645393985847798,-1.46,1.77,4.785,10.1025,42.52,NO
002921,联诚精密,汽车零部件,1.03,192.0,4.930833333333333,5.4976902654477815,-1.46,1.4649999999999999,3.775,6.3525,40.14,NO
002956,西麦食品,食品饮料,2.41,156.0,4.595064102564103,4.831954189164765,-1.46,0.975,3.165,7.005000000000001,23.13,NO
601555,东吴证券,证券,3.19,133.0,4.205488721804511,3.5589137911697017,-1.46,1.44,3.53,6.09,18.01,NO
603053,成都燃气,燃气,3.14,57.0,3.310526315789473,2.8483443944638585,-1.46,1.36,2.43,4.79,12.91,NO
002760,凤形股份,通用设备,0.79,209.0,4.621387559808612,4.672902603147035,-1.47,1.51,3.35,6.19,27.94,NO
301006,迈拓股份,仪器仪表,2.71,220.0,4.962727272727274,5.216428458375832,-1.47,1.4375,3.425,6.275,34.33,NO
600137,浪莎股份,纺织服装,1.53,183.0,5.367486338797814,5.411256909360159,-1.47,1.47,3.53,7.234999999999999,27.9,NO
600657,信达地产,房地产开发,0.0,222.0,4.737657657657659,5.35649999777493,-1.47,1.23,2.82,6.66,35.67,NO
834261,一诺威,化学制品,4.5,142.0,3.8980281690140846,4.886058940581057,-1.47,0.95,2.27,4.5525,26.74,NO
000791,甘肃能源,电力行业,1.8,92.0,3.9408695652173913,3.575304075955927,-1.48,1.5375,2.625,5.6725,19.94,NO
002662,京威股份,汽车零部件,3.28,128.0,3.82875,4.509384265805357,-1.48,0.7675000000000001,2.35,4.9075,20.75,NO
002906,华阳集团,汽车零部件,1.16,231.0,5.510952380952382,4.991802493338972,-1.48,1.6749999999999998,4.36,7.605,24.15,NO
301019,宁波色母,塑料制品,3.04,163.0,5.2553374233128824,5.4962446530951725,-1.48,1.36,3.55,7.54,26.93,NO
301239,普瑞眼科,医疗服务,1.13,265.0,5.469283018867925,6.987621079282077,-1.48,1.31,3.75,7.53,55.51,NO
600353,旭光电子,电子元件,0.66,231.0,5.092164502164503,5.000803551843017,-1.48,1.54,3.79,7.535,27.45,NO
000063,中兴通讯,通信设备,2.35,195.0,4.5251794871794875,3.9846920153644265,-1.49,1.66,3.69,6.43,18.68,NO
000799,酒鬼酒,酿酒行业,2.4,225.0,3.3639111111111117,3.6004660897572784,-1.49,0.76,2.06,4.89,14.66,NO
001270,铖昌科技,半导体,0.65,249.0,5.077429718875503,4.9921060084171405,-1.49,1.22,3.68,7.69,26.41,NO
002091,江苏国泰,贸易行业,4.39,75.0,4.279466666666667,4.952106538754106,-1.49,1.005,2.76,4.984999999999999,22.87,NO
002636,金安国纪,电子元件,0.95,179.0,4.42094972067039,5.002501249963338,-1.49,0.9450000000000001,2.68,5.9350000000000005,30.04,NO
600186,莲花控股,食品饮料,0.0,207.0,6.428067632850242,8.364085505595824,-1.49,1.4849999999999999,3.49,8.375,51.47,NO
601788,光大证券,证券,1.97,120.0,3.874333333333333,3.9299808055069003,-1.49,1.1,2.395,5.19,21.81,NO
601928,凤凰传媒,文化传媒,4.65,194.0,6.005154639175258,5.8170350358311556,-1.49,2.085,3.99,7.65,26.92,NO
603130,云中马,纺织服装,1.49,167.0,4.728323353293414,4.561520784860725,-1.49,1.395,3.53,6.3100000000000005,25.38,NO
605196,华通线缆,电网设备,0.72,150.0,4.945133333333334,4.806498500410865,-1.49,1.7174999999999998,3.455,6.7725,21.83,NO
000816,智慧农业,通用设备,0.0,149.0,4.754362416107382,6.298153131495541,-1.5,1.23,3.36,5.33,43.36,NO
000881,中广核技,化学制品,0.0,148.0,4.647905405405406,4.438535526910205,-1.5,1.245,3.755,6.8625,20.85,NO
002060,广东建工,工程建设,4.57,111.0,3.645225225225225,3.756087385673082,-1.5,0.895,2.55,4.93,20.39,NO
002324,普利特,塑料制品,0.59,198.0,4.1471212121212115,4.7254374057422845,-1.5,1.08,2.62,5.1850000000000005,25.14,NO
002810,山东赫达,化学制品,1.72,172.0,3.4561627906976753,4.088287268778659,-1.5,0.915,2.275,4.4925,25.6,NO
002858,力盛体育,文化传媒,0.0,264.0,6.9925,6.733492517474846,-1.5,1.96,4.58,10.07,34.68,NO
002999,天禾股份,化肥行业,2.22,176.0,4.018295454545455,4.902178809256357,-1.5,0.81,2.41,5.6425,29.97,NO
600855,航天长峰,计算机设备,0.04,159.0,5.446729559748428,6.471567855037028,-1.5,1.37,3.31,6.87,34.08,NO
603995,甬金股份,钢铁行业,2.53,161.0,3.626149068322981,3.7084189795167095,-1.5,0.93,2.31,5.57,16.36,NO
605286,同力日升,专用设备,1.7,217.0,4.838248847926268,5.0916068984318095,-1.5,1.59,3.8,6.99,37.93,NO
000695,滨海能源,造纸印刷,0.0,184.0,3.8166847826086956,4.224627559952903,-1.51,1.22,2.465,5.01,29.69,NO
002474,榕基软件,互联网服务,0.0,219.0,5.062237442922375,6.345632032218412,-1.51,1.13,3.23,6.640000000000001,38.24,NO
600650,锦江在线,铁路公路,0.88,104.0,5.367211538461539,8.668009531395914,-1.51,0.975,2.6100000000000003,5.7675,61.16,NO
000627,天茂集团,保险,0.0,175.0,4.338114285714286,4.329673926371684,-1.52,1.1549999999999998,3.41,5.859999999999999,23.32,NO
001227,兰州银行,银行,4.31,96.0,3.051666666666667,3.392007220283609,-1.52,0.65,1.6,5.37,13.24,NO
002185,华天科技,半导体,0.25,148.0,4.502972972972972,7.300885740641613,-1.52,1.33,2.7649999999999997,5.0,58.12,NO
002693,双成药业,生物制品,0.0,227.0,5.619823788546257,6.3966923812341925,-1.52,1.295,3.18,7.705,35.43,NO
301095,广立微,半导体,1.08,247.0,5.25821862348178,5.462696859281112,-1.52,1.2149999999999999,3.58,7.88,28.21,NO
301389,隆扬电子,电子元件,1.82,193.0,5.441139896373056,5.653505434141612,-1.52,1.41,3.68,7.83,33.19,NO
603683,晶华新材,化学制品,0.32,171.0,5.2740935672514615,5.319453827836819,-1.52,1.34,3.18,7.67,27.07,NO
002228,合兴包装,包装材料,5.06,88.0,3.9619318181818177,3.7506017472616544,-1.53,1.3699999999999999,2.575,5.3325,16.23,NO
002644,佛慈制药,中药,0.46,190.0,4.7568947368421055,5.509318353391803,-1.53,1.165,2.97,5.7125,28.23,NO
600759,洲际油气,石油行业,0.0,131.0,4.069389312977099,3.229797506328363,-1.53,1.5150000000000001,3.26,6.25,12.7,NO
601995,中金公司,证券,0.65,140.0,3.0978571428571433,3.9613390268847017,-1.53,0.5874999999999999,2.035,3.87,18.11,NO
603701,德宏股份,汽车零部件,0.25,198.0,5.4010606060606055,4.605848344325674,-1.53,2.0225,4.095,7.925000000000001,25.81,NO
000060,中金岭南,有色金属,1.26,141.0,3.902340425531915,3.927878132801452,-1.54,1.3,2.83,5.79,21.14,NO
000536,华映科技,光学光电子,0.0,228.0,6.77451754385965,9.855291395421935,-1.54,1.06,3.705,8.299999999999999,61.56,NO
301283,聚胶股份,化学制品,2.33,199.0,4.336984924623116,4.788435137435627,-1.54,1.0950000000000002,2.48,6.300000000000001,26.63,NO
601099,太平洋,证券,0.0,157.0,4.02203821656051,4.326011181460339,-1.54,1.05,2.28,6.15,18.9,NO
601211,国泰君安,证券,2.95,60.0,2.799833333333334,2.7865016592808876,-1.54,1.0075,1.995,3.8825000000000003,10.14,NO
601366,利群股份,商业百货,0.58,74.0,3.1559459459459456,4.240543684100444,-1.54,0.595,1.51,3.78,23.23,NO
601811,新华文轩,文化传媒,4.34,191.0,5.469738219895287,7.108168942884249,-1.54,1.8050000000000002,3.56,6.43,53.13,NO
002329,皇氏集团,食品饮料,0.0,190.0,3.808,3.8817783793312293,-1.55,1.0025,2.545,6.18,19.5,NO
002761,浙江建投,工程建设,0.65,223.0,4.588340807174888,5.814980686797831,-1.55,0.82,2.21,6.32,30.83,NO
301043,绿岛风,专用设备,3.68,155.0,5.0126451612903224,5.0373441875834715,-1.55,1.57,3.43,6.8100000000000005,27.15,NO
430476,海能技术,仪器仪表,2.32,240.0,4.980500000000001,4.494984997252272,-1.55,1.61,3.815,6.8549999999999995,26.68,NO
601878,浙商证券,证券,1.32,120.0,3.2183333333333337,3.922518770050764,-1.55,0.7975000000000001,1.845,4.0175,20.14,NO
605006,山东玻纤,玻璃玻纤,1.2,128.0,3.649140625,4.430235063766524,-1.55,0.8875,2.12,4.8025,20.84,NO
002397,梦洁股份,纺织服装,0.0,211.0,4.303838862559242,4.721361179091776,-1.56,1.01,2.92,5.665,27.01,NO
002959,小熊电器,家电行业,2.54,219.0,4.093881278538812,4.558627972868029,-1.56,0.985,2.91,5.73,29.33,NO
603020,爱普股份,食品饮料,1.45,98.0,4.087959183673468,4.721826258431339,-1.56,0.905,2.7649999999999997,5.51,25.99,NO
603396,金辰股份,光伏设备,0.62,219.0,4.676849315068493,5.518205534521761,-1.56,1.255,2.95,6.380000000000001,39.77,NO
603819,神力股份,电机,3.01,160.0,4.288250000000001,3.890569884368771,-1.56,1.5175,3.0,6.21,18.7,NO
000573,粤宏远A,房地产开发,2.79,177.0,5.266949152542373,5.219091457279255,-1.57,1.75,3.39,6.88,22.54,NO
002271,东方雨虹,装修建材,4.7,232.0,3.75021551724138,3.7653789063425744,-1.57,0.96,2.63,5.6499999999999995,21.26,NO
002600,领益智造,消费电子,0.79,193.0,5.771347150259068,5.853261399345442,-1.57,1.43,4.14,8.09,28.52,NO
603899,晨光股份,家用轻工,2.65,185.0,3.420108108108108,3.7214612588729983,-1.57,0.95,1.99,4.59,17.32,NO
000036,华联控股,房地产开发,0.0,119.0,3.3141176470588234,2.9222763392586653,-1.58,1.1749999999999998,2.37,5.135,13.56,NO
002416,爱施德,商业百货,4.41,140.0,3.811214285714285,3.8386481185713954,-1.58,1.1025,2.6550000000000002,5.2,22.12,NO
002783,凯龙股份,化学制品,1.36,146.0,4.356986301369864,5.479838075868856,-1.58,1.1125,2.385,4.9675,33.09,NO
301077,星华新材,化学制品,3.13,161.0,6.002857142857143,6.408225030046487,-1.58,1.78,3.78,7.14,29.64,NO
601198,东兴证券,证券,1.28,108.0,3.985833333333333,3.88037841997955,-1.58,1.2025,2.355,5.0425,17.7,NO
603328,依顿电子,电子元件,2.23,127.0,4.772992125984253,4.587483197488476,-1.58,1.555,3.16,7.175,20.0,NO
836221,易实精密,汽车零部件,1.74,272.0,11.383455882352942,13.437986246445933,-1.58,2.225,6.63,14.71,76.47,NO
002164,宁波东力,通用设备,0.0,173.0,4.552138728323699,5.742030123060218,-1.59,1.19,2.87,6.03,40.35,NO
000576,甘化科工,综合行业,0.0,159.0,4.08559748427673,4.525075926518043,-1.6,1.28,2.85,5.109999999999999,25.78,NO
002320,海峡股份,航运港口,2.3,120.0,4.779833333333333,6.4983531182369365,-1.6,1.32,2.9050000000000002,4.6,38.1,NO
002599,盛通股份,包装材料,0.41,265.0,7.3654339622641505,8.114211572981993,-1.6,1.79,4.51,10.61,50.88,NO
600011,华能国际,电力行业,2.23,167.0,4.219221556886228,3.301156605274059,-1.6,1.475,3.68,6.285,15.17,NO
600052,东望时代,公用事业,1.21,189.0,5.417989417989418,5.982940657802068,-1.6,1.25,3.09,7.06,29.96,NO
600265,景谷林业,农牧饲渔,0.0,69.0,3.397971014492753,2.812840609288968,-1.6,1.37,2.7,5.03,10.79,NO
600580,卧龙电驱,电机,0.84,165.0,4.466060606060607,5.578055074211679,-1.6,1.1,2.66,5.94,46.34,NO
871970,大禹生物,农牧饲渔,0.0,168.0,6.850476190476191,9.561228393602951,-1.6,1.615,4.08,8.28,49.49,NO
872392,佳合科技,包装材料,1.23,176.0,8.696875,11.236739278240057,-1.6,1.685,4.3,11.0,68.82,NO
600067,冠城大通,房地产开发,0.0,163.0,4.812760736196319,5.251476251980533,-1.61,1.12,2.7,7.165,23.56,NO
600765,中航重机,航天航空,1.45,171.0,4.1124561403508775,3.8395684258252807,-1.61,1.225,2.83,6.4350000000000005,19.38,NO
600816,建元信托,多元金融,0.0,169.0,4.624852071005917,6.900123714083207,-1.61,1.08,2.9,4.28,46.3,NO
000657,中钨高新,小金属,2.71,199.0,4.7418592964824136,5.276376172663968,-1.62,1.13,2.97,6.475,28.33,NO
002215,诺普信,农药兽药,1.98,172.0,4.120872093023255,3.937037780675734,-1.62,1.36,2.9,5.9675,21.89,NO
301222,浙江恒威,电池,1.24,150.0,5.460400000000001,5.504028528293477,-1.62,1.5025,4.04,6.97,28.8,NO
603308,应流股份,通用设备,0.99,208.0,4.496298076923077,5.250267556798158,-1.62,1.2575,2.755,5.285,29.49,NO
603787,新日股份,交运设备,1.57,193.0,4.7381347150259066,5.170429608448799,-1.62,1.09,3.18,7.02,28.69,NO
603927,中科软,软件开发,3.21,197.0,4.509086294416243,4.627798676417769,-1.62,1.14,2.94,6.18,23.0,NO
832023,田野股份,食品饮料,0.47,149.0,5.487718120805369,7.055750685137483,-1.62,0.88,2.75,6.87,38.69,NO
000498,山东路桥,工程建设,3.53,99.0,2.7542424242424244,3.104955910465867,-1.63,0.54,1.68,4.09,13.54,NO
002158,汉钟精机,通用设备,3.55,143.0,3.8825874125874127,4.0370608317882395,-1.63,0.905,3.05,5.415,24.51,NO
002405,四维图新,软件开发,0.0,178.0,4.407808988764044,4.941055975740304,-1.63,0.81,2.7,6.5675,25.35,NO
002927,泰永长征,电网设备,1.18,208.0,6.0090865384615375,6.496089320217435,-1.63,1.8475,4.395,7.7575,36.91,NO
600079,人福医药,化学制药,2.75,191.0,4.059581151832461,3.6648655942125457,-1.63,1.375,3.26,5.535,22.82,NO
600313,农发种业,农牧饲渔,0.0,138.0,2.7429710144927535,2.7496190603892567,-1.63,0.8,1.8650000000000002,4.1975,11.78,NO
603676,卫信康,化学制药,3.55,162.0,4.100061728395062,4.404048461734816,-1.63,0.9475,2.51,5.9125,21.11,NO
000837,秦川机床,通用设备,0.41,225.0,4.397200000000001,4.634345546337383,-1.64,1.33,3.19,5.83,29.64,NO
002144,宏达高科,纺织服装,1.79,103.0,4.543689320388349,3.631345559045373,-1.64,1.955,3.71,6.154999999999999,18.98,NO
002688,金河生物,农药兽药,2.7,121.0,3.475454545454545,3.800409407769993,-1.64,1.04,2.18,5.49,21.93,NO
600121,郑州煤电,煤炭行业,0.0,169.0,4.012544378698225,4.354457353648672,-1.64,0.91,2.9,5.43,20.4,NO
600362,江西铜业,有色金属,2.42,98.0,3.7816326530612248,4.202128987622049,-1.64,0.635,2.615,5.5024999999999995,22.22,NO
600735,新华锦,纺织服装,1.01,146.0,4.432465753424658,4.49730456616939,-1.64,1.5075,2.9699999999999998,5.7825,25.0,NO
600861,北京人力,文化传媒,2.94,193.0,3.7509326424870464,3.928814118235637,-1.64,1.17,2.2,5.21,20.63,NO
834475,三友科技,专用设备,1.76,205.0,7.564195121951221,9.705548694017091,-1.64,1.5,4.14,8.98,53.57,NO
000688,国城矿业,有色金属,0.17,201.0,4.481592039800995,4.985804092895781,-1.65,1.21,3.01,5.62,28.7,NO
000869,张裕A,酿酒行业,2.33,101.0,2.5314851485148515,2.8306050187684657,-1.65,0.77,1.63,3.05,15.18,NO
002739,万达电影,文化传媒,0.0,183.0,4.1483060109289625,4.337961727562708,-1.65,1.13,2.77,5.945,23.85,NO
600835,上海机电,专用设备,4.02,118.0,3.214661016949152,3.361898039964464,-1.65,1.16,2.16,4.0325,18.15,NO
001896,豫能控股,电力行业,0.0,195.0,5.440871794871794,6.444314265261907,-1.66,0.885,3.07,7.35,34.97,NO
600455,博通股份,教育,0.0,162.0,4.406666666666666,4.574227830841748,-1.66,1.3475000000000001,3.0599999999999996,6.39,29.3,NO
603015,弘讯科技,专用设备,1.99,210.0,5.726809523809524,6.3688489651253875,-1.66,1.42,3.855,7.495,36.24,NO
603577,汇金通,电网设备,0.0,149.0,5.250335570469798,8.090286335769564,-1.66,0.87,2.34,6.42,61.12,NO
603590,康辰药业,生物制品,1.2,161.0,4.291987577639752,4.1949008957119265,-1.66,1.39,3.14,6.06,20.42,NO
002172,澳洋健康,医疗服务,0.0,168.0,3.9937499999999995,3.820110304627467,-1.67,1.395,2.89,5.3549999999999995,20.7,NO
002573,清新环境,环保行业,2.74,99.0,3.192222222222222,3.6015259111783284,-1.67,0.61,1.84,5.085,20.61,NO
301175,中科环保,环保行业,2.23,109.0,3.4763302752293574,4.3073706555139095,-1.67,0.84,1.85,4.63,20.97,NO
301328,维峰电子,电子元件,0.75,261.0,6.66536398467433,6.588602189335254,-1.67,1.91,4.28,9.5,29.42,NO
603726,朗迪集团,家电行业,3.08,165.0,6.299636363636364,6.961683362004909,-1.67,1.59,3.73,8.1,30.26,NO
000875,吉电股份,电力行业,2.06,88.0,4.149318181818182,4.025473426988404,-1.68,1.4775,3.455,5.202500000000001,21.25,NO
002127,南极电商,贸易行业,3.0,149.0,3.6357046979865775,3.5254283341509773,-1.68,1.32,3.04,4.94,20.6,NO
002137,实益达,电子元件,0.0,197.0,5.557664974619289,6.163121445210196,-1.68,1.4,3.91,7.38,33.06,NO
002350,北京科锐,电网设备,0.0,174.0,5.306494252873563,6.060594488808029,-1.68,0.9524999999999999,3.1100000000000003,7.72,27.27,NO
002373,千方科技,互联网服务,0.55,205.0,5.540634146341463,5.609348559552508,-1.68,1.32,3.65,7.62,32.6,NO
002398,垒知集团,装修建材,2.18,143.0,3.1680419580419583,3.672893141162174,-1.68,0.535,2.1,4.105,22.84,NO
002400,省广集团,文化传媒,0.57,222.0,5.9101351351351346,6.680091545673528,-1.68,1.36,3.865,8.0275,43.27,NO
002533,金杯电工,电网设备,4.09,128.0,4.82,4.224649079215892,-1.68,2.01,3.4450000000000003,7.0525,20.43,NO
002554,惠博普,采掘行业,0.36,130.0,3.847769230769231,3.666732120356867,-1.68,1.4925,2.83,5.1525,19.0,NO
301078,孩子王,商业百货,0.97,210.0,4.552619047619047,5.494059627806548,-1.68,0.9524999999999999,2.3899999999999997,6.2825,29.25,NO
600658,电子城,房地产服务,0.0,195.0,4.501692307692307,5.119083933401421,-1.68,1.02,2.51,6.595000000000001,30.13,NO
600824,益民集团,商业百货,0.57,111.0,4.403153153153154,4.417040140592295,-1.68,0.98,3.46,6.085,24.56,NO
601882,海天精工,通用设备,2.09,218.0,4.752201834862386,5.483778232296639,-1.68,1.295,3.05,5.8175,26.87,NO
603557,ST起步,纺织服装,0.0,173.0,4.551965317919074,4.452676312918712,-1.68,1.55,3.18,5.88,20.61,NO
605228,神通科技,汽车零部件,0.73,247.0,6.209838056680161,6.734163474199671,-1.68,1.48,3.88,8.524999999999999,33.43,NO
831195,三祥科技,汽车零部件,2.09,193.0,6.730310880829016,11.157318641943041,-1.68,1.36,3.52,7.71,86.68,NO
000156,华数传媒,文化传媒,3.54,175.0,4.0678285714285725,4.392790969210688,-1.69,1.145,2.86,5.21,27.07,NO
002165,红宝丽,化学制品,1.91,164.0,4.824451219512195,5.402603695521022,-1.69,1.0150000000000001,3.01,6.4375,25.97,NO
002530,金财互联,互联网服务,0.0,225.0,5.478488888888889,5.921303581071177,-1.69,1.03,3.44,8.36,35.28,NO
002790,瑞尔特,装修建材,3.0,224.0,4.293258928571428,4.607498723679602,-1.69,1.0725,2.8600000000000003,6.2275,26.52,NO
600130,波导股份,消费电子,0.0,177.0,4.884350282485876,5.844534038450374,-1.69,0.98,2.7,5.58,28.41,NO
600191,华资实业,食品饮料,0.0,161.0,4.965155279503105,5.340725501463971,-1.69,1.15,3.38,7.04,28.07,NO
600210,紫江企业,包装材料,4.84,89.0,5.002134831460674,5.446837796521381,-1.69,1.58,2.9,6.68,27.24,NO
002006,精工科技,专用设备,1.14,228.0,4.131491228070176,5.091228049575677,-1.7,1.0350000000000001,2.3449999999999998,5.1275,29.69,NO
600059,古越龙山,酿酒行业,1.78,91.0,2.8986813186813185,3.044785782937851,-1.7,0.925,2.06,3.935,18.78,NO
601519,大智慧,软件开发,0.0,196.0,4.855765306122449,5.676560526525106,-1.7,1.1225,3.0599999999999996,6.0225,29.87,NO
000903,云内动力,汽车零部件,0.0,181.0,4.9371270718232045,6.658877827581156,-1.71,1.05,2.96,6.02,40.23,NO
002617,露笑科技,光伏设备,0.0,170.0,4.051117647058824,3.958656074360509,-1.71,1.2125,3.005,6.175,22.76,NO
002826,易明医药,中药,0.37,173.0,4.664624277456647,4.359215512805211,-1.71,1.38,3.58,6.7,27.67,NO
002968,新大正,房地产服务,3.33,229.0,4.532707423580786,5.662126220728587,-1.71,0.94,2.77,5.75,30.0,NO
600113,浙江东日,综合行业,2.33,138.0,4.37268115942029,4.418659924981232,-1.71,1.36,3.105,5.665,27.88,NO
600415,小商品城,商业百货,2.64,199.0,5.811306532663317,6.317559647562709,-1.71,1.725,4.53,7.785,37.71,NO
600865,百大集团,商业百货,3.45,148.0,4.418445945945947,5.216454566921767,-1.71,1.2225,3.125,5.5249999999999995,31.62,NO
605179,一鸣食品,食品饮料,0.49,184.0,5.52141304347826,7.126427853327458,-1.71,1.25,3.21,7.165,46.53,NO
000700,模塑科技,汽车零部件,3.75,206.0,5.964854368932038,6.818881513902361,-1.72,1.33,3.3600000000000003,9.305,34.58,NO
002146,荣盛发展,房地产服务,0.0,271.0,7.131955719557196,10.262476934330309,-1.72,1.0750000000000002,3.39,8.7,61.54,NO
002148,北纬科技,通信服务,0.33,167.0,5.3730538922155695,6.080000863246496,-1.72,1.53,3.53,7.305,30.41,NO
002581,未名医药,生物制品,0.0,211.0,4.537725118483412,5.236512519960149,-1.72,1.2,2.68,5.42,27.35,NO
600232,金鹰股份,纺织服装,3.36,142.0,5.472887323943662,5.926178080322623,-1.72,1.4024999999999999,3.915,7.5275,30.47,NO
603566,普莱柯,农药兽药,5.56,187.0,3.2031550802139037,3.9159910914746727,-1.72,0.765,1.91,4.015000000000001,22.97,NO
000717,中南股份,钢铁行业,0.0,159.0,4.301320754716982,6.237327822966241,-1.73,0.72,2.14,5.53,33.63,NO
002242,九阳股份,家电行业,1.43,147.0,3.157482993197279,3.362023372246348,-1.73,1.15,2.29,4.35,20.91,NO
002969,嘉美包装,包装材料,9.03,109.0,3.7149541284403664,3.8120019101111597,-1.73,0.88,2.52,5.76,17.99,NO
301220,亚香股份,化学制品,0.8,172.0,3.8666279069767437,4.901467046279752,-1.73,0.8049999999999999,2.4000000000000004,4.7075000000000005,23.98,NO
603538,美诺华,化学制药,0.16,197.0,4.45253807106599,4.926643479521174,-1.73,1.1,2.74,5.59,23.99,NO
603666,亿嘉和,专用设备,0.0,242.0,4.778719008264463,4.935526349230904,-1.73,0.9724999999999999,3.02,7.605,25.23,NO
835640,富士达,通信设备,2.42,196.0,5.687193877551021,5.44644600970006,-1.73,1.5,3.615,8.922500000000001,28.08,NO
871396,常辅股份,通用设备,2.45,192.0,9.46359375,14.381983388241228,-1.73,1.1524999999999999,3.84,10.165000000000001,87.84,NO
000548,湖南投资,铁路公路,2.26,140.0,4.012928571428571,4.082710958644962,-1.74,1.105,2.505,5.692500000000001,21.78,NO
600189,泉阳泉,食品饮料,0.0,192.0,6.92078125,7.646299307752108,-1.74,2.0925000000000002,4.34,9.0925,42.93,NO
603661,恒林股份,装修建材,1.82,182.0,5.034395604395605,5.332200567528969,-1.74,1.5425,3.0549999999999997,6.8100000000000005,29.76,NO
000419,通程控股,商业百货,2.86,138.0,3.850869565217392,3.7737089885559323,-1.75,1.1325,3.015,5.5975,21.39,NO
000677,恒天海龙,化纤行业,0.0,168.0,6.613988095238096,7.047212736476091,-1.75,1.55,4.285,9.9475,33.19,NO
002098,浔兴股份,纺织服装,1.99,116.0,5.5986206896551725,5.795429518021147,-1.75,1.5725,4.3149999999999995,6.984999999999999,27.05,NO
002117,东港股份,造纸印刷,3.69,185.0,4.359135135135134,5.314113520504917,-1.75,1.12,2.85,5.54,31.45,NO
600727,鲁北化工,化学原料,1.3,113.0,5.80353982300885,8.17379763114538,-1.75,1.05,3.47,7.11,50.18,NO
